InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539958,85094,CANDY SPOT EGG WARMER RABBIT,10,12/23/2010 13:26,0.85,,United Kingdom
539958,85099B,JUMBO BAG RED RETROSPOT,1,12/23/2010 13:26,4.21,,United Kingdom
539958,85099F,JUMBO BAG STRAWBERRY,1,12/23/2010 13:26,4.21,,United Kingdom
539958,85103,SILVER T-LIGHT SETTING,2,12/23/2010 13:26,5.91,,United Kingdom
539958,85118,HEART T-LIGHT HOLDER,1,12/23/2010 13:26,2.51,,United Kingdom
539958,21633,SUNFLOWER DECORATIVE PARASOL,3,12/23/2010 13:26,8.47,,United Kingdom
539958,21650,ASSORTED TUTTI FRUTTI BRACELET,8,12/23/2010 13:26,0.43,,United Kingdom
539958,21668,RED STRIPE CERAMIC DRAWER KNOB,2,12/23/2010 13:26,2.51,,United Kingdom
539958,21675,BUTTERFLIES STICKERS,6,12/23/2010 13:26,0.81,,United Kingdom
539958,21676,FLOWERS  STICKERS,3,12/23/2010 13:26,0.81,,United Kingdom
539958,21677,HEARTS  STICKERS,4,12/23/2010 13:26,0.81,,United Kingdom
539958,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,7,12/23/2010 13:26,3.36,,United Kingdom
539958,21707,FOLDING UMBRELLA BLACKBLUE POLKADOT,2,12/23/2010 13:26,3.36,,United Kingdom
539958,21708,FOLDING UMBRELLA CREAM POLKADOT,2,12/23/2010 13:26,3.36,,United Kingdom
539958,21709,FOLDING UMBRELLA CHOCOLATE POLKADOT,1,12/23/2010 13:26,3.36,,United Kingdom
539958,21713,CITRONELLA CANDLE FLOWERPOT,2,12/23/2010 13:26,4.21,,United Kingdom
539958,21731,RED TOADSTOOL LED NIGHT LIGHT,1,12/23/2010 13:26,3.36,,United Kingdom
539958,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,12/23/2010 13:26,1.28,,United Kingdom
539958,21774,DECORATIVE CATS BATHROOM BOTTLE,15,12/23/2010 13:26,1.28,,United Kingdom
539958,21775,DECORATIVE FLORE BATHROOM BOTTLE,12,12/23/2010 13:26,1.28,,United Kingdom
539958,21786,POLKADOT RAIN HAT ,1,12/23/2010 13:26,0.85,,United Kingdom
539958,21790,VINTAGE SNAP CARDS,1,12/23/2010 13:26,1.66,,United Kingdom
539958,21801,CHRISTMAS TREE DECORATION WITH BELL,25,12/23/2010 13:26,0.43,,United Kingdom
539958,21802,CHRISTMAS TREE HEART DECORATION,21,12/23/2010 13:26,0.43,,United Kingdom
539958,21803,CHRISTMAS TREE STAR DECORATION,19,12/23/2010 13:26,0.43,,United Kingdom
539958,21821,GLITTER STAR GARLAND WITH BELLS ,1,12/23/2010 13:26,7.62,,United Kingdom
539958,21830,ASSORTED CREEPY CRAWLIES,1,12/23/2010 13:26,0.85,,United Kingdom
539958,21846,PINK DIAMANTE PEN IN GIFT BOX,31,12/23/2010 13:26,1.66,,United Kingdom
539958,21847,GREEN  DIAMANTE PEN IN GIFT BOX,2,12/23/2010 13:26,1.66,,United Kingdom
539958,21849,SILVER DIAMANTE PEN IN GIFT BOX,6,12/23/2010 13:26,1.66,,United Kingdom
539958,21866,UNION JACK FLAG LUGGAGE TAG,1,12/23/2010 13:26,2.51,,United Kingdom
539958,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,12/23/2010 13:26,3.36,,United Kingdom
539958,21873,IF YOU CAN'T STAND THE HEAT MUG,1,12/23/2010 13:26,1.66,,United Kingdom
539958,21876,POTTERING MUG,2,12/23/2010 13:26,1.66,,United Kingdom
539958,21877,HOME SWEET HOME MUG,2,12/23/2010 13:26,3.36,,United Kingdom
539958,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1,12/23/2010 13:26,1.66,,United Kingdom
539958,21879,HEARTS GIFT TAPE,16,12/23/2010 13:26,0.43,,United Kingdom
539958,21880,RED RETROSPOT TAPE,2,12/23/2010 13:26,0.43,,United Kingdom
539958,21881,CUTE CATS TAPE,18,12/23/2010 13:26,0.43,,United Kingdom
539958,21882,SKULLS TAPE,11,12/23/2010 13:26,0.43,,United Kingdom
539958,21883,STARS GIFT TAPE ,41,12/23/2010 13:26,0.43,,United Kingdom
539958,85129D,BEADED CRYSTAL HEART PINK SMALL,2,12/23/2010 13:26,2.51,,United Kingdom
539958,21884,CAKES AND BOWS GIFT  TAPE,12,12/23/2010 13:26,0.43,,United Kingdom
539958,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,12/23/2010 13:26,2.51,,United Kingdom
539958,21892,TRADITIONAL WOODEN CATCH CUP GAME ,3,12/23/2010 13:26,2.51,,United Kingdom
539958,21908,CHOCOLATE THIS WAY METAL SIGN,2,12/23/2010 13:26,4.21,,United Kingdom
539958,21913,VINTAGE SEASIDE JIGSAW PUZZLES,4,12/23/2010 13:26,3.36,,United Kingdom
539958,21918,SET 12 KIDS COLOUR  CHALK STICKS,4,12/23/2010 13:26,0.85,,United Kingdom
539958,21930,JUMBO STORAGE BAG SKULLS,1,12/23/2010 13:26,4.21,,United Kingdom
539958,21934,SKULL SHOULDER BAG,19,12/23/2010 13:26,1.66,,United Kingdom
539958,21935,SUKI  SHOULDER BAG,22,12/23/2010 13:26,1.66,,United Kingdom
539958,21947,SET OF 6 HEART CHOPSTICKS,3,12/23/2010 13:26,1.28,,United Kingdom
539958,21948,SET OF 6 CAKE CHOPSTICKS,5,12/23/2010 13:26,1.28,,United Kingdom
539958,21949,SET OF 6 STRAWBERRY CHOPSTICKS,8,12/23/2010 13:26,1.28,,United Kingdom
539958,21974,SET OF 36 PAISLEY FLOWER DOILIES,1,12/23/2010 13:26,2.98,,United Kingdom
539958,21985,PACK OF 12 HEARTS DESIGN TISSUES ,4,12/23/2010 13:26,0.85,,United Kingdom
539958,21990,MODERN FLORAL STATIONERY SET,8,12/23/2010 13:26,2.51,,United Kingdom
539958,21992,VINTAGE PAISLEY STATIONERY SET,6,12/23/2010 13:26,2.51,,United Kingdom
539958,21993,FLORAL FOLK STATIONERY SET,4,12/23/2010 13:26,2.51,,United Kingdom
539958,22024,RAINY LADIES BIRTHDAY CARD,4,12/23/2010 13:26,0.85,,United Kingdom
539958,22027,TEA PARTY BIRTHDAY CARD,4,12/23/2010 13:26,0.85,,United Kingdom
539958,22031,BOTANICAL LAVENDER BIRTHDAY CARD,11,12/23/2010 13:26,0.43,,United Kingdom
539958,22032,BOTANICAL LILY GREETING CARD,5,12/23/2010 13:26,0.43,,United Kingdom
539958,22035,VINTAGE CARAVAN GREETING CARD ,1,12/23/2010 13:26,0.85,,United Kingdom
539958,22074,6 RIBBONS SHIMMERING PINKS ,22,12/23/2010 13:26,0.85,,United Kingdom
539958,22079,RIBBON REEL HEARTS DESIGN ,1,12/23/2010 13:26,3.36,,United Kingdom
539958,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,4,12/23/2010 13:26,5.91,,United Kingdom
539958,22087,PAPER BUNTING WHITE LACE,1,12/23/2010 13:26,5.91,,United Kingdom
539958,22104,MIRROR MOSAIC CANDLE PLATE,1,12/23/2010 13:26,1.66,,United Kingdom
539958,22110,BIRD HOUSE HOT WATER BOTTLE,19,12/23/2010 13:26,3.36,,United Kingdom
539958,22111,SCOTTIE DOG HOT WATER BOTTLE,11,12/23/2010 13:26,5.06,,United Kingdom
539958,22117,METAL SIGN HER DINNER IS SERVED ,1,12/23/2010 13:26,1.66,,United Kingdom
539958,22123,PING MICROWAVE APRON,1,12/23/2010 13:26,5.06,,United Kingdom
539958,22124,SET OF 2 TEA TOWELS PING MICROWAVE,2,12/23/2010 13:26,2.51,,United Kingdom
539958,22134,MINI LADLE LOVE HEART RED ,7,12/23/2010 13:26,0.43,,United Kingdom
539958,22135,MINI LADLE LOVE HEART PINK,5,12/23/2010 13:26,0.43,,United Kingdom
539958,85131A,BEADED PEARL HEART WHITE ON STICK,2,12/23/2010 13:26,0.85,,United Kingdom
539958,85131B,BEADED CRYSTAL HEART GREEN ON STICK,8,12/23/2010 13:26,0.85,,United Kingdom
539958,85131C,BEADED CRYSTAL HEART BLUE ON STICK,1,12/23/2010 13:26,0.85,,United Kingdom
539958,85131D,BEADED CRYSTAL HEART PINK ON STICK,10,12/23/2010 13:26,0.85,,United Kingdom
539958,85132A,CHARLIE + LOLA BISCUITS TINS,3,12/23/2010 13:26,8.47,,United Kingdom
539958,85152,HAND OVER THE CHOCOLATE   SIGN ,1,12/23/2010 13:26,4.21,,United Kingdom
539958,85161,ACRYLIC GEOMETRIC LAMP,3,12/23/2010 13:26,12.72,,United Kingdom
539958,85161,ACRYLIC GEOMETRIC LAMP,1,12/23/2010 13:26,38.26,,United Kingdom
539958,85163A,WHITE BAROQUE WALL CLOCK ,1,12/23/2010 13:26,8.47,,United Kingdom
539958,85169A,IVORY LOVE BIRD CANDLE,1,12/23/2010 13:26,0.85,,United Kingdom
539958,85169B,BLACK LOVE BIRD CANDLE,5,12/23/2010 13:26,0.85,,United Kingdom
539958,85169C,EAU DE NIL LOVE BIRD CANDLE,2,12/23/2010 13:26,0.85,,United Kingdom
539958,85169D,PINK LOVE BIRD CANDLE,7,12/23/2010 13:26,0.85,,United Kingdom
539958,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,2,12/23/2010 13:26,2.51,,United Kingdom
539958,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,4,12/23/2010 13:26,2.51,,United Kingdom
539958,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,12/23/2010 13:26,2.51,,United Kingdom
539958,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,1,12/23/2010 13:26,2.51,,United Kingdom
539958,85174,S/4 CACTI CANDLES,3,12/23/2010 13:26,4.21,,United Kingdom
539958,85179A,GREEN BITTY LIGHT CHAIN,2,12/23/2010 13:26,2.51,,United Kingdom
539958,85180A,RED HEARTS LIGHT CHAIN ,6,12/23/2010 13:26,2.51,,United Kingdom
539958,85180B,PINK HEARTS LIGHT CHAIN ,3,12/23/2010 13:26,2.51,,United Kingdom
539958,85184C,S/4 VALENTINE DECOUPAGE HEART BOX,7,12/23/2010 13:26,3.36,,United Kingdom
539958,85202,HANGING WOOD AND FELT HEART,11,12/23/2010 13:26,0.43,,United Kingdom
539958,85203,HANGING WOOD AND FELT BUTTERFLY ,11,12/23/2010 13:26,0.43,,United Kingdom
539958,85204,HANGING WOOD AND FELT FLOWER,2,12/23/2010 13:26,0.43,,United Kingdom
539958,85231B,CINAMMON SET OF 9 T-LIGHTS,1,12/23/2010 13:26,1.66,,United Kingdom
539958,85231G,ORANGE SCENTED SET/9 T-LIGHTS,1,12/23/2010 13:26,1.66,,United Kingdom
539958,90011A,MIDNIGHT BLUE CRYSTAL DROP EARRINGS,1,12/23/2010 13:26,2.96,,United Kingdom
539958,90013A,MIDNIGHT BLUE VINTAGE EARRINGS,1,12/23/2010 13:26,3.81,,United Kingdom
539958,90013C,GREEN VINTAGE EARRINGS ,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90013D,PURPLE VINTAGE EARRINGS,3,12/23/2010 13:26,4.24,,United Kingdom
539958,90018A,SILVER M.O.P ORBIT DROP EARRINGS,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90019C,SILVER BLACK ORBIT BRACELET,1,12/23/2010 13:26,5.51,,United Kingdom
539958,90022,EDWARDIAN DROP EARRINGS JET BLACK,1,12/23/2010 13:26,3.81,,United Kingdom
539958,22144,CHRISTMAS CRAFT LITTLE FRIENDS,1,12/23/2010 13:26,4.21,,United Kingdom
539958,90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,1,12/23/2010 13:26,8.49,,United Kingdom
539958,90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,1,12/23/2010 13:26,8.49,,United Kingdom
539958,90059A,DIAMANTE HAIR GRIP PACK/2 CRYSTAL,1,12/23/2010 13:26,1.69,,United Kingdom
539958,90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,1,12/23/2010 13:26,1.69,,United Kingdom
539958,90071,RUBY GLASS CLUSTER EARRINGS,1,12/23/2010 13:26,1.26,,United Kingdom
539958,90072,RUBY DROP CHANDELIER EARRINGS,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90101,WHITE FRANGIPANI NECKLACE,1,12/23/2010 13:26,2.54,,United Kingdom
539958,90103,PURPLE FRANGIPANI NECKLACE,1,12/23/2010 13:26,2.54,,United Kingdom
539958,90114,SUMMER DAISIES BAG CHARM,1,12/23/2010 13:26,2.51,,United Kingdom
539958,90115,SUMMER BUTTERFLIES BAG CHARM,3,12/23/2010 13:26,2.51,,United Kingdom
539958,90116,FRUIT SALAD BAG CHARM,1,12/23/2010 13:26,2.51,,United Kingdom
539958,90129B,TURQUOISE GLASS TASSLE BAG CHARM ,10,12/23/2010 13:26,1.66,,United Kingdom
539958,90129E,PURPLE GLASS TASSLE BAG CHARM,10,12/23/2010 13:26,1.66,,United Kingdom
539958,90129F,RED GLASS TASSLE BAG CHARM,8,12/23/2010 13:26,1.66,,United Kingdom
539958,90130B,TURQ STONE/CRYSTAL EARRINGS,1,12/23/2010 13:26,2.96,,United Kingdom
539958,90134,OLD ROSE COMBO BEAD NECKLACE,1,12/23/2010 13:26,2.96,,United Kingdom
539958,90152A,SILVER/NAT SHELL NECKLACE W PENDANT,1,12/23/2010 13:26,5.51,,United Kingdom
539958,90158,ST TROPEZ NECKLACE,1,12/23/2010 13:26,5.09,,United Kingdom
539958,90161A,ANT COPPER RED BOUDICCA BRACELET,1,12/23/2010 13:26,5.09,,United Kingdom
539958,90161B,ANT COPPER TURQ BOUDICCA BRACELET,1,12/23/2010 13:26,5.09,,United Kingdom
539958,90165A,PINK ROSEBUD PEARL EARRINGS,1,12/23/2010 13:26,2.54,,United Kingdom
539958,90183B,AMETHYST DROP EARRINGS W LONG BEADS,1,12/23/2010 13:26,2.96,,United Kingdom
539958,90198A,VINTAGE ROSE BEAD BRACELET RASPBERR,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90200A,PURPLE SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90200B,BLACK SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90200C,BLUE SWEETHEART BRACELET,3,12/23/2010 13:26,4.24,,United Kingdom
539958,90200D,PINK SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90200E,GREEN SWEETHEART BRACELET,1,12/23/2010 13:26,4.24,,United Kingdom
539958,90205C,LARGE CRYSTAL DIAMANTE HAIRSLIDE,1,12/23/2010 13:26,1.69,,United Kingdom
539958,90206C,CRYSTAL DIAMANTE STAR BROOCH,2,12/23/2010 13:26,5.09,,United Kingdom
539958,90208,PAIR OF PINK FLOWER CLUSTER SLIDE,2,12/23/2010 13:26,2.54,,United Kingdom
539958,90209B,GREEN ENAMEL+GLASS HAIR COMB,1,12/23/2010 13:26,2.11,,United Kingdom
539958,22158,3 HEARTS HANGING DECORATION RUSTIC,1,12/23/2010 13:26,5.91,,United Kingdom
539958,22161,HEART DECORATION RUSTIC HANGING ,14,12/23/2010 13:26,0.81,,United Kingdom
539958,22162,HEART GARLAND RUSTIC PADDED,3,12/23/2010 13:26,3.36,,United Kingdom
539958,22167, OVAL WALL MIRROR DIAMANTE ,1,12/23/2010 13:26,8.47,,United Kingdom
539958,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,12/23/2010 13:26,13.57,,United Kingdom
539958,22174,PHOTO CUBE,1,12/23/2010 13:26,3.36,,United Kingdom
539958,22183,CAKE STAND VICTORIAN FILIGREE MED,1,12/23/2010 13:26,5.91,,United Kingdom
539958,22184,CAKE STAND VICTORIAN FILIGREE LARGE,2,12/23/2010 13:26,8.47,,United Kingdom
539958,22195,LARGE HEART MEASURING SPOONS,1,12/23/2010 13:26,3.36,,United Kingdom
539958,22197,SMALL POPCORN HOLDER,6,12/23/2010 13:26,1.66,,United Kingdom
539958,22198,LARGE POPCORN HOLDER ,2,12/23/2010 13:26,3.36,,United Kingdom
539958,22200,FRYING PAN PINK POLKADOT,1,12/23/2010 13:26,8.47,,United Kingdom
539958,22201,FRYING PAN BLUE POLKADOT,9,12/23/2010 13:26,3.36,,United Kingdom
539958,22204,MILK PAN BLUE POLKADOT,6,12/23/2010 13:26,3.36,,United Kingdom
539958,22208,WOOD STAMP SET THANK YOU,2,12/23/2010 13:26,1.66,,United Kingdom
539958,22209,WOOD STAMP SET HAPPY BIRTHDAY,3,12/23/2010 13:26,1.66,,United Kingdom
539958,22210,WOOD STAMP SET BEST WISHES,3,12/23/2010 13:26,1.66,,United Kingdom
539958,22211,WOOD STAMP SET FLOWERS,6,12/23/2010 13:26,1.66,,United Kingdom
539958,22214,CANDLE PLATE LACE WHITE,4,12/23/2010 13:26,1.66,,United Kingdom
539958,22216,T-LIGHT HOLDER WHITE LACE,2,12/23/2010 13:26,0.81,,United Kingdom
539958,22222,CAKE PLATE LOVEBIRD WHITE,15,12/23/2010 13:26,4.21,,United Kingdom
539958,22223,CAKE PLATE LOVEBIRD PINK,3,12/23/2010 13:26,4.21,,United Kingdom
539958,22227,HANGING HEART MIRROR DECORATION ,2,12/23/2010 13:26,1.28,,United Kingdom
539958,22241,GARLAND WOODEN HAPPY EASTER,3,12/23/2010 13:26,2.51,,United Kingdom
539958,22244,3 HOOK HANGER MAGIC GARDEN,1,12/23/2010 13:26,4.21,,United Kingdom
539958,22246,MAGIC GARDEN FELT GARLAND ,2,12/23/2010 13:26,4.21,,United Kingdom
539958,22247,BUNNY DECORATION MAGIC GARDEN,11,12/23/2010 13:26,0.81,,United Kingdom
539958,22248,DECORATION  PINK CHICK MAGIC GARDEN,9,12/23/2010 13:26,0.81,,United Kingdom
539958,22249,DECORATION WHITE CHICK MAGIC GARDEN,17,12/23/2010 13:26,0.81,,United Kingdom
539958,22250,DECORATION  BUTTERFLY  MAGIC GARDEN,12,12/23/2010 13:26,0.81,,United Kingdom
539958,22257,FELT FARM ANIMAL SHEEP,1,12/23/2010 13:26,0.85,,United Kingdom
539958,22258,FELT FARM ANIMAL RABBIT,6,12/23/2010 13:26,0.85,,United Kingdom
539958,22259,FELT FARM ANIMAL HEN,4,12/23/2010 13:26,0.85,,United Kingdom
539958,22260,FELT EGG COSY BLUE RABBIT ,2,12/23/2010 13:26,1.66,,United Kingdom
539958,90209C,PINK ENAMEL+GLASS HAIR COMB,1,12/23/2010 13:26,2.11,,United Kingdom
539958,90214E,"LETTER ""E"" BLING KEY RING",3,12/23/2010 13:26,0.85,,United Kingdom
539958,90214H,"LETTER ""H"" BLING KEY RING",2,12/23/2010 13:26,0.85,,United Kingdom
539958,90214M,"LETTER ""M"" BLING KEY RING",1,12/23/2010 13:26,0.85,,United Kingdom
539958,90214S,"LETTER ""S"" BLING KEY RING",1,12/23/2010 13:26,0.85,,United Kingdom
539958,gift_0001_50,Dotcomgiftshop Gift Voucher £50.00,1,12/23/2010 13:26,42.55,,United Kingdom
539958,DOT,DOTCOM POSTAGE,1,12/23/2010 13:26,627.47,,United Kingdom
539958,22262,FELT EGG COSY CHICKEN,2,12/23/2010 13:26,1.66,,United Kingdom
539958,22263,FELT EGG COSY LADYBIRD ,4,12/23/2010 13:26,0.81,,United Kingdom
539958,22264,FELT FARM ANIMAL WHITE BUNNY ,2,12/23/2010 13:26,0.81,,United Kingdom
539958,22279,POCKET BAG BLUE PAISLEY RED SPOT,9,12/23/2010 13:26,0.85,,United Kingdom
539958,22280,POCKET BAG PINK PAISELY BROWN SPOT,7,12/23/2010 13:26,0.85,,United Kingdom
539958,22297,HEART IVORY TRELLIS SMALL,2,12/23/2010 13:26,2.51,,United Kingdom
539958,22301,COFFEE MUG CAT + BIRD DESIGN,1,12/23/2010 13:26,5.06,,United Kingdom
539958,22309,TEA COSY RED  STRIPE,1,12/23/2010 13:26,5.06,,United Kingdom
539958,22317,FIVE CATS HANGING DECORATION,6,12/23/2010 13:26,2.51,,United Kingdom
539958,22322,BIRD DECORATION GREEN POLKADOT,18,12/23/2010 13:26,0.81,,United Kingdom
539958,22324,BLUE POLKADOT KIDS BAG,2,12/23/2010 13:26,4.21,,United Kingdom
539958,22325,MOBILE VINTAGE HEARTS ,8,12/23/2010 13:26,3.36,,United Kingdom
539958,22342,HOME GARLAND PAINTED ZINC ,5,12/23/2010 13:26,1.66,,United Kingdom
539958,22343,PARTY PIZZA DISH RED RETROSPOT,17,12/23/2010 13:26,0.43,,United Kingdom
539958,22344,PARTY PIZZA DISH PINK POLKADOT,18,12/23/2010 13:26,0.43,,United Kingdom
539958,22345,PARTY PIZZA DISH BLUE POLKADOT,14,12/23/2010 13:26,0.43,,United Kingdom
539958,22346,PARTY PIZZA DISH GREEN POLKADOT,27,12/23/2010 13:26,0.43,,United Kingdom
539958,22358,KINGS CHOICE TEA CADDY ,1,12/23/2010 13:26,5.91,,United Kingdom
539958,22371,AIRLINE BAG VINTAGE TOKYO 78,4,12/23/2010 13:26,4.21,,United Kingdom
539958,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,2,12/23/2010 13:26,4.21,,United Kingdom
539958,22374,AIRLINE BAG VINTAGE JET SET RED,6,12/23/2010 13:26,4.21,,United Kingdom
539958,22375,AIRLINE BAG VINTAGE JET SET BROWN,2,12/23/2010 13:26,4.21,,United Kingdom
539958,22376,AIRLINE BAG VINTAGE JET SET WHITE,2,12/23/2010 13:26,4.21,,United Kingdom
539958,22377,BOTTLE BAG RETROSPOT ,8,12/23/2010 13:26,1.66,,United Kingdom
539958,22378,WALL TIDY RETROSPOT ,17,12/23/2010 13:26,1.66,,United Kingdom
539958,22379,RECYCLING BAG RETROSPOT ,2,12/23/2010 13:26,4.21,,United Kingdom
539958,22383,LUNCH BAG SUKI  DESIGN ,1,12/23/2010 13:26,4.21,,United Kingdom
539958,22396,MAGNETS PACK OF 4 RETRO PHOTO,3,12/23/2010 13:26,0.85,,United Kingdom
539958,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,7,12/23/2010 13:26,0.85,,United Kingdom
539958,22419,LIPSTICK PEN RED,2,12/23/2010 13:26,0.85,,United Kingdom
539958,22422,TOOTHPASTE TUBE PEN,1,12/23/2010 13:26,1.28,,United Kingdom
539958,22423,REGENCY CAKESTAND 3 TIER,2,12/23/2010 13:26,25.49,,United Kingdom
539958,22438,BALLOON ART MAKE YOUR OWN FLOWERS,14,12/23/2010 13:26,1.66,,United Kingdom
539958,22444,GROW YOUR OWN PLANT IN A CAN ,3,12/23/2010 13:26,2.51,,United Kingdom
539958,22446,PIN CUSHION BABUSHKA PINK,9,12/23/2010 13:26,2.51,,United Kingdom
539958,22447,PIN CUSHION BABUSHKA BLUE,3,12/23/2010 13:26,2.51,,United Kingdom
539958,22449,SILK PURSE BABUSHKA PINK,1,12/23/2010 13:26,6.77,,United Kingdom
539958,22452,MEASURING TAPE BABUSHKA PINK,10,12/23/2010 13:26,1.66,,United Kingdom
539958,22453,MEASURING TAPE BABUSHKA BLUE,3,12/23/2010 13:26,1.66,,United Kingdom
539958,22453,MEASURING TAPE BABUSHKA BLUE,1,12/23/2010 13:26,5.91,,United Kingdom
539958,22457,NATURAL SLATE HEART CHALKBOARD ,3,12/23/2010 13:26,5.91,,United Kingdom
539958,22459,CAST IRON HOOK GARDEN TROWEL,1,12/23/2010 13:26,5.06,,United Kingdom
539958,22468,BABUSHKA LIGHTS STRING OF 10,1,12/23/2010 13:26,13.57,,United Kingdom
539958,22469,HEART OF WICKER SMALL,3,12/23/2010 13:26,3.36,,United Kingdom
539958,22470,HEART OF WICKER LARGE,1,12/23/2010 13:26,5.91,,United Kingdom
539958,22471,TV DINNER TRAY AIR HOSTESS ,5,12/23/2010 13:26,4.21,,United Kingdom
539958,22473,TV DINNER TRAY VINTAGE PAISLEY,7,12/23/2010 13:26,4.21,,United Kingdom
539958,22476,EMPIRE UNION JACK TV DINNER TRAY,2,12/23/2010 13:26,11.02,,United Kingdom
539958,22481,BLACK TEA TOWEL CLASSIC DESIGN,3,12/23/2010 13:26,0.85,,United Kingdom
539958,22503,CABIN BAG VINTAGE PAISLEY,1,12/23/2010 13:26,25.49,,United Kingdom
539958,22511,RETROSPOT BABUSHKA DOORSTOP,1,12/23/2010 13:26,7.62,,United Kingdom
539958,22524,CHILDRENS GARDEN GLOVES BLUE,1,12/23/2010 13:26,2.51,,United Kingdom
539958,22525,CHILDRENS GARDEN GLOVES PINK,1,12/23/2010 13:26,2.51,,United Kingdom
539958,22539,MINI JIGSAW DOLLY GIRL,1,12/23/2010 13:26,0.85,,United Kingdom
539958,22547,MINI JIGSAW DINOSAUR ,1,12/23/2010 13:26,0.85,,United Kingdom
539958,22551,PLASTERS IN TIN SPACEBOY,2,12/23/2010 13:26,3.36,,United Kingdom
539958,22554,PLASTERS IN TIN WOODLAND ANIMALS,2,12/23/2010 13:26,3.36,,United Kingdom
539958,22556,PLASTERS IN TIN CIRCUS PARADE ,2,12/23/2010 13:26,3.36,,United Kingdom
539958,22567,20 DOLLY PEGS RETROSPOT,2,12/23/2010 13:26,2.51,,United Kingdom
539958,22571,ROCKING HORSE RED CHRISTMAS ,2,12/23/2010 13:26,1.66,,United Kingdom
539958,22572,ROCKING HORSE GREEN CHRISTMAS ,1,12/23/2010 13:26,1.66,,United Kingdom
539958,22574,HEART WOODEN CHRISTMAS DECORATION,5,12/23/2010 13:26,1.66,,United Kingdom
539958,22575,METAL MERRY CHRISTMAS WREATH,1,12/23/2010 13:26,4.21,,United Kingdom
539958,22585,PACK OF 6 BIRDY GIFT TAGS,1,12/23/2010 13:26,2.51,,United Kingdom
539958,22592,CARDHOLDER HOLLY WREATH METAL,1,12/23/2010 13:26,7.62,,United Kingdom
539958,22600,CHRISTMAS RETROSPOT STAR WOOD,5,12/23/2010 13:26,1.66,,United Kingdom
539958,22616,PACK OF 12 LONDON TISSUES ,1,12/23/2010 13:26,0.85,,United Kingdom
539958,22619,SET OF 6 SOLDIER SKITTLES,1,12/23/2010 13:26,7.62,,United Kingdom
539958,22621,TRADITIONAL KNITTING NANCY,2,12/23/2010 13:26,3.36,,United Kingdom
539958,22623,BOX OF VINTAGE JIGSAW BLOCKS ,1,12/23/2010 13:26,11.02,,United Kingdom
539958,22630,DOLLY GIRL LUNCH BOX,1,12/23/2010 13:26,4.21,,United Kingdom
539958,22636,CHILDS BREAKFAST SET CIRCUS PARADE,1,12/23/2010 13:26,16.98,,United Kingdom
539958,22638,SET OF 4 NAPKIN CHARMS CROWNS ,1,12/23/2010 13:26,1.66,,United Kingdom
539958,22641,SET OF 4 NAPKIN CHARMS INSTRUMENT,1,12/23/2010 13:26,1.66,,United Kingdom
539958,22643,SET OF 4 NAPKIN CHARMS LEAVES   ,1,12/23/2010 13:26,1.66,,United Kingdom
539958,22651,GENTLEMAN SHIRT REPAIR KIT ,2,12/23/2010 13:26,1.66,,United Kingdom
539958,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,12/23/2010 13:26,5.91,,United Kingdom
539958,22679,FRENCH BLUE METAL DOOR SIGN 4,1,12/23/2010 13:26,2.51,,United Kingdom
539958,22681,FRENCH BLUE METAL DOOR SIGN 6,1,12/23/2010 13:26,2.51,,United Kingdom
539958,22694,WICKER STAR ,1,12/23/2010 13:26,4.21,,United Kingdom
539958,22713,CARD I LOVE LONDON ,2,12/23/2010 13:26,0.85,,United Kingdom
539958,22718,CARD CAT AND TREE ,1,12/23/2010 13:26,0.85,,United Kingdom
539958,22719,GUMBALL MONOCHROME COAT RACK,2,12/23/2010 13:26,2.51,,United Kingdom
539958,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,12/23/2010 13:26,11.02,,United Kingdom
539958,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,12/23/2010 13:26,11.02,,United Kingdom
